Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
11150.0,-30.631425,-34.702055,-37.845601,-28.811175,-25.395185,-32.309972,-29.921568,-32.100006
11200.0,-34.185135,-34.400393,-39.754542,-31.44424,-24.699311,-32.289863,-29.827851,-30.98034
11250.0,-37.316042,-36.945295,-54.940086,-31.36585,-27.135288,-32.162158,-34.499092,-32.699904
11300.0,-33.136706,-37.63059,-42.972608,-29.387349,-28.107494,-31.851133,-37.518541,-34.507965
11350.0,-30.060083,-35.280681,-36.941396,-28.629202,-25.785703,-32.299141,-32.354582,-33.65258
11400.0,-32.240276,-33.598026,-37.934526,-29.656896,-24.743212,-32.679456,-30.314145,-31.311265
11450.0,-36.373909,-34.955732,-47.87046,-30.205552,-26.423509,-32.471742,-34.143244,-32.474337
11500.0,-33.430185,-36.473858,-41.006349,-29.706037,-27.209816,-32.718692,-37.565227,-34.757777
11550.0,-30.207165,-35.263474,-36.109228,-28.664912,-25.759372,-33.029562,-32.811177,-33.737156
11600.0,-30.807012,-33.369481,-35.618042,-28.886664,-24.505024,-32.351902,-30.051877,-32.019194
11650.0,-34.222881,-33.82474,-40.204545,-29.676786,-25.655153,-32.593186,-32.826796,-32.604111
11700.0,-33.257575,-35.906113,-39.560471,-29.391937,-26.520869,-33.628346,-35.738972,-33.535101
11750.0,-30.696651,-36.259983,-35.664285,-28.519201,-25.640086,-33.941087,-33.600783,-33.290038
11800.0,-30.059884,-34.403398,-33.696724,-28.251748,-24.693032,-33.10407,-30.834179,-32.440966
11850.0,-32.128639,-33.864985,-36.813234,-28.937313,-25.435612,-32.747793,-31.871387,-31.839921
11900.0,-32.762792,-35.427161,-38.962843,-29.087065,-26.242821,-33.825038,-34.131156,-32.595254
11950.0,-31.233887,-35.512404,-35.705776,-28.567942,-25.605904,-34.469315,-33.579986,-33.529974
12000.0,-30.471213,-33.549948,-33.560255,-27.927914,-24.573588,-33.380911,-30.966266,-32.255323
12050.0,-31.60101,-33.103458,-35.222937,-28.238133,-24.689436,-32.945391,-31.016364,-30.953561
12100.0,-32.703341,-34.235847,-36.722914,-29.221897,-25.407306,-35.296774,-33.468588,-32.128137
12150.0,-32.108529,-34.600161,-35.179488,-29.146369,-25.283921,-37.224948,-33.989297,-33.449004
12200.0,-31.277911,-33.658421,-34.027132,-28.351691,-24.568024,-35.334361,-31.391164,-32.5303
12250.0,-30.998569,-32.378382,-34.044965,-28.259084,-24.443082,-33.606852,-30.216119,-31.28661
12300.0,-31.835418,-32.981657,-35.231961,-29.41658,-24.942432,-36.27708,-32.123671,-31.455842
